Date,GLD,SLV,PPLT,PALL,9081,DBB,ALUM
2017-04-17,1.0,4.0,2.0,6.0,3.0,7.0,5.0
2017-04-18,1.0,4.0,2.0,6.0,3.0,7.0,5.0
2017-04-19,1.0,4.0,2.5,6.0,2.5,7.0,5.0
2017-04-20,1.0,4.0,2.5,6.0,2.5,7.0,5.0
2017-04-21,3.5,3.5,1.5,5.5,1.5,7.0,5.5
2017-04-24,3.0,4.5,1.5,4.5,1.5,7.0,6.0
2017-04-25,4.0,4.0,1.5,4.0,1.5,7.0,6.0
2017-04-26,4.0,4.0,1.5,4.0,1.5,7.0,6.0
2017-04-27,5.0,3.5,1.0,3.5,2.0,7.0,6.0
2017-04-28,1.5,4.0,4.0,4.0,1.5,7.0,6.0
2017-05-01,1.5,4.0,4.0,4.0,1.5,7.0,6.0
2017-05-02,1.5,4.0,4.0,4.0,1.5,7.0,6.0
2017-05-03,1.5,4.5,3.0,4.5,1.5,7.0,6.0
2017-05-04,1.5,4.5,3.0,4.5,1.5,7.0,6.0
2017-05-05,1.5,4.5,3.0,4.5,1.5,7.0,6.0
2017-05-08,1.5,4.5,3.0,4.5,1.5,7.0,6.0
2017-05-09,1.5,6.0,3.0,4.0,1.5,5.0,7.0
2017-05-10,1.5,6.0,3.0,4.0,1.5,5.0,7.0
2017-05-11,1.5,6.0,3.0,4.0,1.5,5.0,7.0
2017-05-12,1.5,6.0,3.0,4.0,1.5,5.0,7.0
2017-05-15,1.5,4.5,3.0,4.5,1.5,6.0,7.0
2017-05-16,1.5,4.0,4.0,4.0,1.5,6.0,7.0
2017-05-17,1.5,4.0,4.0,4.0,1.5,6.0,7.0
2017-05-18,1.5,4.0,4.0,4.0,1.5,6.0,7.0
2017-05-19,1.5,4.0,4.0,4.0,1.5,6.0,7.0
2017-05-22,1.5,4.0,4.0,4.0,1.5,6.0,7.0
2017-05-23,1.5,4.0,4.0,4.0,1.5,6.0,7.0
2017-05-24,1.5,4.0,4.0,4.0,1.5,6.0,7.0
2017-05-25,1.5,5.5,3.5,3.5,1.5,5.5,7.0
2017-05-26,1.5,5.5,3.5,3.5,1.5,5.5,7.0
2017-05-30,1.5,5.5,3.5,3.5,1.5,5.5,7.0
2017-05-31,1.5,5.5,3.5,3.5,1.5,5.5,7.0
2017-06-01,1.5,5.5,3.5,3.5,1.5,5.5,7.0
2017-06-02,1.5,5.5,3.5,3.5,1.5,5.5,7.0
2017-06-05,1.5,5.5,3.5,3.5,1.5,5.5,7.0
2017-06-06,1.5,5.0,4.0,7.0,1.5,3.0,6.0
2017-06-07,1.5,5.0,4.0,7.0,1.5,3.0,6.0
2017-06-08,1.5,5.0,4.0,7.0,1.5,3.0,6.0
2017-06-09,1.5,6.0,4.5,7.0,1.5,3.0,4.5
2017-06-12,1.5,6.0,4.5,7.0,1.5,3.0,4.5
2017-06-13,1.5,6.0,4.5,7.0,1.5,3.0,4.5
2017-06-14,1.5,5.0,5.0,7.0,1.5,3.0,5.0
2017-06-15,1.5,5.0,5.0,7.0,1.5,3.0,5.0
2017-06-16,1.5,5.0,5.0,7.0,1.5,3.0,5.0
2017-06-19,1.5,5.0,5.0,7.0,1.5,3.0,5.0
2017-06-20,1.5,5.0,5.0,7.0,1.5,3.0,5.0
2017-06-21,1.5,5.0,5.0,7.0,1.5,3.0,5.0
2017-06-22,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-06-23,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-06-26,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-06-27,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-06-28,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-06-29,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-06-30,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-03,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-05,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-06,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-07,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-10,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-11,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-12,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-13,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-14,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-17,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-18,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-19,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-20,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-21,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-24,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-25,1.5,4.5,4.5,7.0,1.5,4.5,4.5
2017-07-26,2.0,4.0,4.0,7.0,6.0,1.0,4.0
2017-07-27,2.0,4.0,5.0,6.0,7.0,1.0,3.0
2017-07-28,1.5,3.0,5.0,7.0,6.0,1.5,4.0
2017-07-31,1.5,5.0,3.5,7.0,6.0,1.5,3.5
2017-08-01,1.5,5.0,3.5,7.0,6.0,1.5,3.5
2017-08-02,2.0,5.0,3.5,7.0,6.0,1.0,3.5
2017-08-03,1.5,5.0,3.5,7.0,6.0,1.5,3.5
2017-08-04,1.5,4.0,6.0,7.0,5.0,1.5,3.0
2017-08-07,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-08-08,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-08-09,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-08-10,1.5,4.0,6.0,7.0,5.0,1.5,3.0
2017-08-11,2.0,5.0,3.5,7.0,6.0,1.0,3.5
2017-08-14,2.0,5.0,3.5,7.0,6.0,1.0,3.5
2017-08-15,2.0,5.0,3.5,7.0,6.0,1.0,3.5
2017-08-16,2.0,5.0,3.5,7.0,6.0,1.0,3.5
2017-08-17,2.0,5.0,3.5,7.0,6.0,1.0,3.5
2017-08-18,1.5,4.0,6.0,7.0,5.0,1.5,3.0
2017-08-21,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-08-22,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-08-23,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-08-24,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-08-25,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-08-28,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-08-29,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-08-30,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-08-31,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-01,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-05,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-06,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-07,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-08,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-11,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-12,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-13,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-14,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-15,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-18,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-19,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-20,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-21,4.5,4.5,6.0,7.0,2.0,1.0,3.0
2017-09-22,4.0,4.0,6.0,7.0,2.0,4.0,1.0
2017-09-25,4.0,4.0,6.0,7.0,2.0,4.0,1.0
2017-09-26,4.5,4.5,4.5,7.0,2.0,4.5,1.0
2017-09-27,4.5,4.5,4.5,7.0,2.0,4.5,1.0
2017-09-28,4.5,4.5,2.0,7.0,3.0,6.0,1.0
2017-09-29,3.5,3.5,1.0,5.0,2.0,7.0,6.0
2017-10-02,4.0,3.0,1.0,5.0,2.0,7.0,6.0
2017-10-03,4.0,3.0,1.0,5.0,2.0,7.0,6.0
2017-10-04,4.0,3.0,1.0,5.0,2.0,7.0,6.0
2017-10-05,4.0,3.0,1.0,5.0,2.0,7.0,6.0
2017-10-06,4.0,3.0,1.0,5.0,2.0,7.0,6.0
2017-10-09,4.0,3.0,1.0,5.0,2.0,7.0,6.0
2017-10-10,4.0,2.0,1.0,6.0,3.0,7.0,5.0
2017-10-11,4.5,2.0,1.0,6.0,3.0,7.0,4.5
2017-10-12,4.5,2.0,1.0,6.0,3.0,7.0,4.5
2017-10-13,4.5,2.0,1.0,6.0,3.0,7.0,4.5
2017-10-16,4.0,1.5,1.5,7.0,3.0,6.0,5.0
2017-10-17,4.0,2.0,1.0,7.0,3.0,6.0,5.0
2017-10-18,4.0,2.0,1.0,7.0,3.0,6.0,5.0
2017-10-19,4.5,3.0,1.0,7.0,2.0,4.5,6.0
2017-10-20,6.0,2.0,1.0,7.0,3.0,4.0,5.0
2017-10-23,7.0,2.0,1.0,6.0,3.0,4.0,5.0
2017-10-24,7.0,2.0,1.0,6.0,3.0,4.0,5.0
2017-10-25,6.0,2.0,1.0,7.0,3.0,4.0,5.0
2017-10-26,6.0,2.0,1.0,7.0,3.0,4.0,5.0
2017-10-27,6.0,2.0,1.0,7.0,3.0,4.0,5.0
2017-10-30,6.0,2.0,1.0,7.0,3.0,4.0,5.0
2017-10-31,6.0,2.0,1.0,7.0,3.0,4.0,5.0
2017-11-01,5.0,5.0,1.0,7.0,2.0,3.0,5.0
2017-11-02,5.0,5.0,1.0,7.0,2.0,3.0,5.0
2017-11-03,6.0,4.5,1.0,7.0,2.0,3.0,4.5
2017-11-06,6.0,4.5,1.0,7.0,2.0,3.0,4.5
2017-11-07,6.0,4.5,1.0,7.0,2.0,3.0,4.5
2017-11-08,6.0,4.5,1.0,7.0,2.0,3.0,4.5
2017-11-09,1.5,5.5,3.5,7.0,1.5,3.5,5.5
2017-11-10,1.5,5.5,3.5,7.0,1.5,3.5,5.5
2017-11-13,1.5,5.5,3.5,7.0,1.5,3.5,5.5
2017-11-14,1.5,5.5,3.5,7.0,1.5,3.5,5.5
2017-11-15,1.5,5.5,3.5,7.0,1.5,3.5,5.5
2017-11-16,1.5,5.5,3.5,7.0,1.5,3.5,5.5
2017-11-17,1.5,5.5,3.5,7.0,1.5,3.5,5.5
2017-11-20,1.5,5.5,3.5,7.0,1.5,3.5,5.5
2017-11-21,2.0,4.5,3.0,7.0,6.0,1.0,4.5
2017-11-22,2.0,5.0,3.5,7.0,6.0,1.0,3.5
2017-11-24,2.0,5.0,3.5,7.0,6.0,1.0,3.5
2017-11-27,2.0,5.0,3.5,6.0,7.0,1.0,3.5
2017-11-28,3.0,5.0,2.0,6.0,7.0,1.0,4.0
2017-11-29,3.0,4.5,1.0,6.0,7.0,2.0,4.5
2017-11-30,3.0,4.5,1.0,6.0,7.0,2.0,4.5
2017-12-01,3.0,4.5,1.0,6.0,7.0,2.0,4.5
2017-12-04,3.0,4.5,1.0,6.0,7.0,2.0,4.5
2017-12-05,3.0,4.5,1.0,6.0,7.0,2.0,4.5
2017-12-06,3.0,4.5,1.0,6.0,7.0,2.0,4.5
2017-12-07,2.0,4.5,1.0,6.0,7.0,3.0,4.5
2017-12-08,2.0,4.5,1.0,6.0,7.0,3.0,4.5
2017-12-11,2.0,4.5,1.0,6.0,7.0,3.0,4.5
2017-12-12,2.0,4.5,1.0,6.0,7.0,3.0,4.5
2017-12-13,2.0,4.0,1.0,6.5,6.5,4.0,4.0
2017-12-14,2.0,5.0,1.0,7.0,6.0,3.0,4.0
2017-12-15,2.0,6.0,1.0,7.0,4.0,3.0,5.0
2017-12-18,2.0,3.5,1.0,7.0,5.0,3.5,6.0
2017-12-19,4.0,4.0,1.0,7.0,2.0,4.0,6.0
2017-12-20,4.0,4.0,1.0,7.0,2.0,4.0,6.0
2017-12-21,4.5,4.5,1.0,7.0,2.0,4.5,4.5
2017-12-22,4.5,4.5,1.0,7.0,2.0,4.5,4.5
2017-12-26,4.5,3.0,1.0,7.0,2.0,4.5,6.0
2017-12-27,4.5,3.0,1.0,7.0,2.0,4.5,6.0
2017-12-28,5.0,3.0,1.0,7.0,2.0,4.0,6.0
2017-12-29,5.0,3.0,1.0,7.0,2.0,4.0,6.0
2018-01-02,4.0,1.5,1.5,7.0,3.0,5.0,6.0
2018-01-03,4.0,1.5,1.5,7.0,3.0,5.0,6.0
2018-01-04,4.0,1.5,1.5,7.0,3.0,5.0,6.0
2018-01-05,1.5,3.0,1.5,7.0,5.0,6.0,4.0
2018-01-08,1.5,3.0,1.5,7.0,5.0,6.0,4.0
2018-01-09,1.5,3.0,1.5,7.0,5.0,6.0,4.0
2018-01-10,4.5,3.0,1.0,7.0,2.0,6.0,4.5
2018-01-11,4.5,3.0,1.0,7.0,2.0,6.0,4.5
2018-01-12,4.5,3.0,1.0,7.0,2.0,6.0,4.5
2018-01-16,4.5,3.0,1.0,7.0,2.0,6.0,4.5
2018-01-17,4.5,3.0,1.0,7.0,2.0,6.0,4.5
2018-01-18,4.0,3.0,1.0,7.0,2.0,6.0,5.0
2018-01-19,4.0,3.0,1.0,7.0,2.0,6.0,5.0
2018-01-22,4.0,3.0,1.0,7.0,2.0,6.0,5.0
2018-01-23,4.0,3.0,1.0,7.0,2.0,6.0,5.0
2018-01-24,4.0,3.0,1.0,7.0,2.0,6.0,5.0
2018-01-25,4.0,3.0,1.5,7.0,1.5,6.0,5.0
2018-01-26,4.0,3.0,1.5,7.0,1.5,6.0,5.0
2018-01-29,4.0,3.0,1.5,7.0,1.5,6.0,5.0
2018-01-30,5.0,4.0,2.5,7.0,2.5,6.0,1.0
2018-01-31,5.0,4.0,2.5,7.0,2.5,6.0,1.0
2018-02-01,5.0,4.0,2.5,7.0,2.5,6.0,1.0
2018-02-02,5.0,4.0,2.5,7.0,2.5,6.0,1.0
2018-02-05,5.0,4.0,2.5,7.0,2.5,6.0,1.0
2018-02-06,5.0,4.0,2.5,7.0,2.5,6.0,1.0
2018-02-07,5.0,4.0,2.5,7.0,2.5,6.0,1.0
2018-02-08,5.0,4.0,2.5,7.0,2.5,6.0,1.0
2018-02-09,5.0,4.0,2.5,7.0,2.5,6.0,1.0
2018-02-12,6.0,4.0,2.5,7.0,2.5,5.0,1.0
2018-02-13,6.0,4.0,2.5,7.0,2.5,5.0,1.0
2018-02-14,6.5,4.0,2.5,6.5,2.5,5.0,1.0
2018-02-15,6.5,4.0,2.5,6.5,2.5,5.0,1.0
2018-02-16,7.0,4.0,2.5,6.0,2.5,5.0,1.0
2018-02-20,7.0,4.0,2.5,6.0,2.5,5.0,1.0
2018-02-21,7.0,4.0,2.5,6.0,2.5,5.0,1.0
2018-02-22,7.0,4.0,1.5,5.0,1.5,6.0,3.0
2018-02-23,7.0,4.0,1.5,5.0,1.5,6.0,3.0
2018-02-26,7.0,4.0,1.5,5.0,1.5,6.0,3.0
2018-02-27,7.0,4.0,1.5,5.0,1.5,6.0,3.0
2018-02-28,7.0,4.0,1.5,5.0,1.5,6.0,3.0
2018-03-01,7.0,4.0,1.5,5.0,1.5,6.0,3.0
2018-03-02,7.0,4.0,1.5,5.0,1.5,6.0,3.0
2018-03-05,7.0,4.0,1.5,5.0,1.5,6.0,3.0
2018-03-06,7.0,4.0,1.5,5.0,1.5,6.0,3.0
2018-03-07,7.0,3.0,1.5,4.5,1.5,6.0,4.5
2018-03-08,7.0,3.0,1.5,4.5,1.5,6.0,4.5
2018-03-09,7.0,3.0,1.5,4.5,1.5,6.0,4.5
2018-03-12,7.0,3.0,1.5,4.5,1.5,6.0,4.5
2018-03-13,7.0,3.0,1.5,4.5,1.5,6.0,4.5
2018-03-14,7.0,3.0,2.0,1.0,5.0,6.0,4.0
2018-03-15,6.0,3.0,1.5,1.5,7.0,5.0,4.0
2018-03-16,6.0,3.0,1.5,1.5,7.0,5.0,4.0
2018-03-19,6.0,3.0,1.0,2.0,7.0,5.0,4.0
2018-03-20,6.0,3.0,1.0,2.0,7.0,5.0,4.0
2018-03-21,6.0,3.0,1.0,2.0,7.0,5.0,4.0
2018-03-22,7.0,4.5,4.5,1.5,1.5,4.5,4.5
2018-03-23,7.0,4.0,4.0,1.5,1.5,4.0,6.0
2018-03-26,7.0,4.0,4.0,1.5,1.5,4.0,6.0
2018-03-27,7.0,4.5,4.5,1.5,1.5,4.5,4.5
2018-03-28,7.0,4.5,4.5,1.5,1.5,4.5,4.5
2018-03-29,7.0,4.5,4.5,1.5,1.5,4.5,4.5
2018-04-02,7.0,4.5,4.5,1.5,1.5,4.5,4.5
2018-04-03,7.0,5.0,3.0,1.5,1.5,5.0,5.0
2018-04-04,7.0,5.0,3.0,1.5,1.5,5.0,5.0
2018-04-05,7.0,5.0,3.0,1.5,1.5,5.0,5.0
2018-04-06,7.0,5.0,3.0,1.5,1.5,5.0,5.0
2018-04-09,7.0,5.0,3.0,1.5,1.5,5.0,5.0
2018-04-10,7.0,5.0,3.0,1.5,1.5,5.0,5.0
2018-04-11,7.0,3.0,6.0,1.5,1.5,4.5,4.5
2018-04-12,7.0,3.0,6.0,1.5,1.5,4.5,4.5
2018-04-13,7.0,3.0,6.0,1.5,1.5,5.0,4.0
2018-04-16,7.0,3.0,6.0,1.5,1.5,5.0,4.0
2018-04-17,7.0,3.0,4.5,1.5,1.5,4.5,6.0
2018-04-18,7.0,3.0,4.5,1.5,1.5,4.5,6.0
2018-04-19,7.0,3.0,4.5,1.5,1.5,4.5,6.0
2018-04-20,7.0,3.0,4.5,1.5,1.5,4.5,6.0
2018-04-23,7.0,3.0,5.5,1.5,1.5,4.0,5.5
2018-04-24,7.0,3.0,5.5,1.5,1.5,4.0,5.5
2018-04-25,7.0,3.0,5.5,1.5,1.5,4.0,5.5
2018-04-26,7.0,4.5,6.0,1.5,1.5,4.5,3.0
2018-04-27,7.0,4.5,6.0,1.5,1.5,4.5,3.0
2018-04-30,7.0,5.0,5.0,1.5,1.5,5.0,3.0
2018-05-01,7.0,5.0,5.0,1.5,1.5,5.0,3.0
2018-05-02,7.0,4.5,4.5,1.5,1.5,4.5,4.5
2018-05-03,7.0,4.5,3.0,1.5,1.5,6.0,4.5
2018-05-04,7.0,4.5,3.0,1.5,1.5,6.0,4.5
2018-05-07,7.0,4.5,3.0,1.5,1.5,6.0,4.5
2018-05-08,7.0,4.5,4.5,1.5,1.5,4.5,4.5
2018-05-09,7.0,4.5,4.5,1.5,1.5,4.5,4.5
2018-05-10,7.0,3.5,3.5,1.5,1.5,5.5,5.5
2018-05-11,7.0,3.5,3.5,1.5,1.5,5.5,5.5
2018-05-14,6.0,1.0,3.0,2.0,7.0,5.0,4.0
2018-05-15,4.5,1.0,3.0,2.0,7.0,6.0,4.5
2018-05-16,4.5,1.0,3.0,2.0,7.0,6.0,4.5
2018-05-17,4.5,1.0,3.0,2.0,7.0,6.0,4.5
2018-05-18,4.5,1.0,3.0,2.0,7.0,6.0,4.5
2018-05-21,6.0,1.0,4.0,2.0,7.0,3.0,5.0
2018-05-22,6.0,5.0,3.0,2.0,7.0,4.0,1.0
2018-05-23,6.0,4.0,5.0,2.0,7.0,3.0,1.0
2018-05-24,6.0,4.5,4.5,2.0,7.0,3.0,1.0
2018-05-25,6.0,4.5,4.5,2.0,7.0,3.0,1.0
2018-05-29,6.0,5.0,3.0,2.0,7.0,4.0,1.0
2018-05-30,6.0,5.0,3.0,2.0,7.0,4.0,1.0
2018-05-31,6.0,5.0,3.0,2.0,7.0,4.0,1.0
2018-06-01,6.0,4.0,3.0,2.0,7.0,5.0,1.0
2018-06-04,6.0,4.0,3.0,2.0,7.0,5.0,1.0
2018-06-05,6.0,4.0,3.0,2.0,7.0,5.0,1.0
2018-06-06,6.0,4.0,3.0,1.5,7.0,5.0,1.5
2018-06-07,6.0,4.0,3.0,1.5,7.0,5.0,1.5
2018-06-08,6.0,4.0,3.0,1.5,7.0,5.0,1.5
2018-06-11,6.0,4.0,3.0,1.5,7.0,5.0,1.5
2018-06-12,6.0,4.0,3.0,1.5,7.0,5.0,1.5
2018-06-13,6.0,4.0,3.0,1.5,7.0,5.0,1.5
2018-06-14,6.0,4.0,3.0,1.5,7.0,5.0,1.5
2018-06-15,6.0,4.0,3.0,1.5,7.0,5.0,1.5
2018-06-18,6.0,4.0,3.0,1.5,7.0,5.0,1.5
2018-06-19,6.0,4.0,3.0,1.5,7.0,5.0,1.5
2018-06-20,6.0,4.5,3.0,1.0,7.0,4.5,2.0
2018-06-21,5.5,4.0,3.0,1.0,7.0,5.5,2.0
2018-06-22,5.5,4.0,3.0,1.0,7.0,5.5,2.0
2018-06-25,5.5,4.0,3.0,1.0,7.0,5.5,2.0
2018-06-26,5.5,4.0,3.0,1.0,7.0,5.5,2.0
2018-06-27,5.5,4.0,3.0,1.0,7.0,5.5,2.0
2018-06-28,5.5,4.0,3.0,1.0,7.0,5.5,2.0
2018-06-29,5.5,4.0,3.0,1.0,7.0,5.5,2.0
2018-07-02,5.5,4.0,3.0,1.0,7.0,5.5,2.0
2018-07-03,5.5,4.0,3.0,1.0,7.0,5.5,2.0
2018-07-05,6.0,4.0,3.0,1.0,7.0,5.0,2.0
2018-07-06,7.0,3.5,3.5,1.0,5.0,6.0,2.0
2018-07-09,5.5,4.0,3.0,1.0,7.0,5.5,2.0
2018-07-10,6.0,4.5,3.0,1.0,7.0,4.5,2.0
2018-07-11,6.0,4.0,3.0,1.5,7.0,5.0,1.5
2018-07-12,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-07-13,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-07-16,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-07-17,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-07-18,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-07-19,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-07-20,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-07-23,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-07-24,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-07-25,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-07-26,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-07-27,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-07-30,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-07-31,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-01,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-02,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-03,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-06,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-07,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-08,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-09,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-10,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-13,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-14,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-15,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-16,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-17,6.0,1.0,3.0,2.0,7.0,4.5,4.5
2018-08-20,6.0,1.5,3.0,1.5,7.0,4.0,5.0
2018-08-21,5.5,1.5,3.0,1.5,7.0,5.5,4.0
2018-08-22,5.5,1.5,3.0,1.5,7.0,5.5,4.0
2018-08-23,5.5,1.5,3.0,1.5,7.0,5.5,4.0
2018-08-24,7.0,1.5,3.0,1.5,4.5,6.0,4.5
2018-08-27,7.0,1.5,3.0,1.5,4.5,6.0,4.5
2018-08-28,7.0,1.5,3.0,1.5,4.5,6.0,4.5
2018-08-29,7.0,1.5,3.0,1.5,4.5,6.0,4.5
2018-08-30,5.5,1.5,3.0,1.5,7.0,5.5,4.0
2018-08-31,5.5,1.5,3.0,1.5,7.0,5.5,4.0
2018-09-04,6.0,2.0,1.0,4.0,7.0,4.0,4.0
2018-09-05,6.0,3.0,1.0,4.5,7.0,4.5,2.0
2018-09-06,3.5,3.5,1.0,6.0,7.0,5.0,2.0
2018-09-07,4.5,3.0,1.0,6.0,7.0,4.5,2.0
2018-09-10,5.0,3.0,1.5,6.0,7.0,4.0,1.5
2018-09-11,5.0,3.0,1.5,6.0,7.0,4.0,1.5
2018-09-12,4.0,3.0,1.5,5.0,7.0,6.0,1.5
2018-09-13,4.0,5.5,1.0,5.5,2.0,7.0,3.0
2018-09-14,4.0,5.5,1.0,5.5,2.0,7.0,3.0
2018-09-17,4.0,3.0,1.5,5.0,7.0,6.0,1.5
2018-09-18,5.0,3.0,1.5,6.0,7.0,4.0,1.5
2018-09-19,6.0,3.0,1.5,4.5,7.0,4.5,1.5
2018-09-20,5.0,3.0,1.0,5.0,7.0,5.0,2.0
2018-09-21,1.5,3.5,3.5,5.5,7.0,5.5,1.5
2018-09-24,1.5,3.5,3.5,5.5,7.0,5.5,1.5
2018-09-25,1.0,5.0,3.0,5.0,7.0,5.0,2.0
2018-09-26,1.0,4.5,3.0,4.5,7.0,6.0,2.0
2018-09-27,4.0,4.0,6.0,4.0,1.5,7.0,1.5
2018-09-28,3.0,7.0,5.0,1.0,2.0,6.0,4.0
2018-10-01,3.0,5.5,5.5,1.0,2.0,7.0,4.0
2018-10-02,3.0,5.5,5.5,1.0,2.0,7.0,4.0
2018-10-03,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-04,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-05,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-08,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-09,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-10,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-11,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-12,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-15,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-16,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-17,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-18,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-19,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-22,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-23,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-24,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-25,3.5,5.5,5.5,1.5,1.5,7.0,3.5
2018-10-26,4.0,6.0,4.0,1.5,1.5,7.0,4.0
2018-10-29,4.5,6.5,3.0,1.5,1.5,6.5,4.5
2018-10-30,4.0,6.5,1.0,2.5,2.5,6.5,5.0
2018-10-31,4.0,6.5,1.0,2.5,2.5,6.5,5.0
2018-11-01,4.0,6.5,1.0,2.5,2.5,6.5,5.0
2018-11-02,4.0,6.5,1.0,2.5,2.5,6.5,5.0
2018-11-05,4.0,6.5,1.0,2.5,2.5,6.5,5.0
2018-11-06,4.0,6.5,1.0,2.5,2.5,6.5,5.0
2018-11-07,4.0,6.5,1.0,2.5,2.5,6.5,5.0
2018-11-08,4.0,6.5,1.0,2.5,2.5,6.5,5.0
2018-11-09,4.0,7.0,1.0,2.5,2.5,5.0,6.0
2018-11-12,4.0,7.0,1.0,2.5,2.5,5.0,6.0
